Id,route_distance_km,delta_time,speed,distance,lanes_1,lanes_2,lanes_3,lanes_4,lanes_5,lanes_6,highway_living_street,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_service,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_no,oneway_yes,surface_asphalt,surface_cobblestone,surface_cobblestone_flattened,surface_compacted,surface_concrete,surface_concrete_plates,surface_dirt,surface_ground,surface_paved,surface_paving_stones,surface_pebblestone,surface_sett,surface_unhewn_cobblestone,surface_unpaved,hour,tmpc,relh,smps,vsby,feel,freezing_fog,light_snow,heavy_snow_showers,moderate_snow_showers,light_snow_showers,drifting_snow,light_fog
1893048376723095041,1.54,406.0,21.652173913043477,573.378087,0.0,10.0,10.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,15,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
-9005883795492191729,1.604,438.0,24.338461538461537,1946.990127,0.0,21.0,12.0,32.0,0.0,0.0,0.0,28.0,6.0,9.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,33.0,32.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
-7465247681047359473,2.082,536.0,25.841269841269842,2211.435167,0.0,24.0,16.0,23.0,0.0,0.0,0.0,16.0,0.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,17.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
2200129144081765180,4.809,977.0,24.214285714285715,2895.973335,0.0,45.0,8.0,17.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,52.0,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,16,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
-1123459171783805921,2.556,512.0,24.883333333333333,1726.167996,0.0,31.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,53.0,7.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
5913342124817122758,2.56,795.0,26.217391304347824,1325.619527,0.0,10.0,21.0,15.0,0.0,0.0,0.0,12.0,0.0,5.0,21.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,33.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
3310990069166206877,4.09,932.0,25.86,2734.115718,0.0,32.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,47.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
-4917283969017796567,3.982,755.0,24.614035087719298,2122.350886,0.0,35.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
893782492360035032,2.545,819.0,24.541666666666668,1518.3974620000001,0.0,22.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,43.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
-9036279288799152217,1.243,607.0,23.666666666666668,996.841903,0.0,47.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,13.0,38.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,15,-6.0,100.0,10.000791360000001,3.6049216000000004,-15.005555555555553,0,1,1,0,0,0,0
-6722633671062720412,1.813,418.0,20.869565217391305,784.1990350000001,0.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-2449842201613835308,2.901,603.0,26.3,1809.7547359999999,0.0,31.0,16.0,23.0,0.0,0.0,0.0,36.0,0.0,19.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,65.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
5668051872835929100,2.411,714.0,17.115384615384617,939.4840009999999,0.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-1718503764649936148,4.913,990.0,28.397260273972602,2769.552499,0.0,34.0,8.0,26.0,0.0,5.0,0.0,0.0,0.0,12.0,19.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,45.0,28.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
6929012817439837693,2.531,525.0,22.166666666666668,798.455776,0.0,18.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
2554951445699868245,1.347,780.0,23.545454545454547,988.758334,0.0,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
8718034334468487897,1.501,471.00000000000006,21.0,406.75312299999996,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
1279654634052600186,1.978,359.0,19.923076923076923,431.32255799999996,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-3683469452635941221,3.002,849.0,27.541284403669724,2484.604653,0.0,87.0,16.0,6.0,0.0,0.0,0.0,11.0,0.0,35.0,8.0,0.0,44.0,11.0,0.0,0.0,0.0,0.0,80.0,29.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-3216353009071842021,1.107,246.00000000000003,29.24390243902439,1045.768746,0.0,5.0,34.0,2.0,0.0,0.0,0.0,34.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-7108882700100982720,3.698,587.0,24.29824561403509,1962.577483,0.0,52.0,2.0,1.0,0.0,2.0,0.0,5.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,14.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-4674356241349324621,4.45,908.0,24.02777777777778,2599.783062,0.0,36.0,14.0,22.0,0.0,0.0,0.0,9.0,0.0,0.0,38.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,63.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
7365703000852750102,3.103,681.0,22.892857142857142,1252.393853,0.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,12.0,20.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-3366216203556199282,3.869,812.0,25.536231884057973,2436.062507,0.0,37.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0,41.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-6661672361018211613,2.357,846.0,23.37837837837838,1101.206351,0.0,16.0,13.0,8.0,0.0,0.0,0.0,18.0,0.0,4.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
1203746593026420938,2.295,888.0,19.384615384615383,1485.320953,0.0,22.0,5.0,12.0,0.0,0.0,0.0,0.0,2.0,11.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,37.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
2441555160498163130,2.183,993.0,20.529411764705884,1099.243827,0.0,15.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,19.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
6728710084682273587,3.206,771.0,24.326315789473686,2585.813111,1.0,14.0,55.0,25.0,0.0,0.0,0.0,32.0,0.0,0.0,29.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,22.0,73.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
2616132434038149181,1.732,477.00000000000006,24.615384615384617,682.091306,0.0,0.0,29.0,10.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-8695663553273577005,2.147,365.0,25.12121212121212,1094.421457,0.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-5704413780624534926,4.59,877.0,23.806603773584907,4306.730988,0.0,54.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,43.0,30.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,79.0,27.0,99.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
1535851120191867176,2.353,546.0,29.117021276595743,2075.131894,0.0,18.0,27.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,12.0,7.0,0.0,12.0,0.0,0.0,20.0,27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
8565075684411018698,2.743,908.0,28.56756756756757,731.509937,0.0,19.0,7.0,11.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-4590027326857068825,4.755,874.0,19.423076923076923,1888.801978,0.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,30.0,46.0,6.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-6608077955641417542,0.732,334.0,29.045454545454547,440.490286,0.0,8.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-9060776242804657424,2.962,923.0,25.516129032258064,2595.0306,0.0,10.0,32.0,50.0,1.0,0.0,0.0,53.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,61.0,32.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
5720537723467083550,1.63,476.00000000000006,24.4375,931.635865,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-6574548383991039293,4.365,715.0,26.041095890410958,1961.946175,0.0,33.0,14.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,23.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,71.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-804854325866669820,2.153,512.0,23.166666666666668,1409.566429,0.0,33.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,9.0,39.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
1473332701574930764,3.738,943.0,24.171875,2053.5704140000003,0.0,10.0,2.0,27.0,0.0,25.0,0.0,20.0,0.0,11.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-5834857240492440544,3.081,686.0,23.08108108108108,1448.303508,0.0,15.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
4531124492402831291,2.614,641.0,26.0,1646.55265,0.0,23.0,17.0,0.0,0.0,1.0,0.0,14.0,4.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,24.0,17.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-4254723246438170417,2.035,650.0,24.545454545454547,1090.16645,1.0,22.0,2.0,8.0,0.0,0.0,0.0,10.0,0.0,18.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
5475201627387199239,1.427,290.0,25.181818181818183,1149.705531,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-4172697647324921633,3.19,642.0,23.045454545454547,2739.967011,0.0,44.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,34.0,32.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-7356338791015483852,2.198,346.0,25.52173913043478,807.319966,0.0,7.0,0.0,16.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-3660745263935390734,1.958,286.0,26.736842105263158,816.72217,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
2612278024837053381,3.599,828.0,29.247191011235955,2150.610236,0.0,7.0,60.0,22.0,0.0,0.0,0.0,78.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,72.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
2920838829160070094,2.101,574.0,25.420289855072465,1445.361253,0.0,5.0,62.0,2.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,42.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-5244999720493125380,2.834,673.0,24.03030303030303,2316.837327,0.0,54.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,44.0,22.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
5614359627719563656,3.274,488.00000000000006,27.1875,2065.085221,0.0,19.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-2864623513661841426,1.231,636.0,24.80952380952381,476.224293,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-1677401495422869082,4.12,836.0,23.34375,1185.780136,0.0,25.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,21.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
125122405211992461,2.788,606.0,24.71186440677966,2247.81707,0.0,38.0,8.0,10.0,3.0,0.0,0.0,6.0,0.0,2.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,53.0,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-7130638261915041980,5.078,959.0,27.924050632911392,2440.650727,0.0,36.0,16.0,27.0,0.0,0.0,0.0,38.0,0.0,0.0,34.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
6594347725650522465,2.689,616.0,24.886363636363637,1357.445386,0.0,40.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-69664961958493983,2.106,407.0,26.555555555555557,460.354036,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
8354497406584776286,0.95,205.0,20.82608695652174,367.10459399999996,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
3817145806867257902,3.103,622.0,22.873015873015873,2025.673647,0.0,37.0,22.0,4.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,34.0,29.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-1140271674567463914,3.331,738.0,27.177419354838708,1297.279872,0.0,19.0,0.0,10.0,2.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-8199293459138923909,3.587,757.0,23.098360655737704,1752.95743,4.0,35.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,36.0,25.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
4194284681788152253,3.58,907.0,22.697674418604652,1768.926707,0.0,20.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,15.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-7245513414265415237,3.034,704.0,26.466666666666665,1534.645735,0.0,1.0,2.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,24.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
-1217426935175640016,7.89,502.00000000000006,26.0,977.126821,0.0,20.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-5.0,100.0,8.99762556,1.8990212,-13.283333333333333,1,0,1,0,0,0,1
