,Id,route_distance_km,delta_time,bus,public_transport,traffic_signals,operator,trolleybus,barrier,highway,crossing,railway,bus_yes,public_transport_stop_position,traffic_signals_crossing,traffic_signals_signal,traffic_signals_traffic_lights,traffic_signals_tram_priority,trolleybus_yes,barrier_block,barrier_bollard,barrier_chain,barrier_entrance,barrier_gate,barrier_height_restrictor,barrier_lift_gate,barrier_swing_gate,highway_bus_stop,highway_crossing,highway_give_way,highway_motorway_junction,highway_traffic_signals,crossing_marked,crossing_no,crossing_traffic_signals,crossing_uncontrolled,crossing_unmarked,crossing_zebra,railway_level_crossing,railway_tram_level_crossing,railway_tram_stop,railway_tram_stop;tram_level_crossing,hour,tmpc,relh,smps,vsby,feel,freezing_fog,light_snow,heavy_snow_showers,moderate_snow_showers,light_snow_showers,drifting_snow,light_fog
4046,1173679058606057931,4.764,711.0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,1,0,3,0,1,7,0,0,0,0,2,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4047,2749261990030788247,3.141,460.00000000000006,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4048,-1320402045321586783,3.833,580.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4049,-4938539665689316331,1.494,484.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4050,-5601544946499028669,4.891,859.0,0,0,0,0,0,0,0,0,0,13,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,1,0,2,0,0,2,0,3,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4051,-5125997823546907460,8.57,987.0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,1,2,0,1,0,2,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4052,8696417759880492357,2.708,501.00000000000006,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,0,2,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4053,-8576492882208466323,3.924,760.0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,2,1,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4054,-8953994972404137941,3.069,796.0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,2,2,0,0,0,2,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4055,-2339062981008523066,3.242,745.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,1,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4056,-4183984643760018435,2.556,573.0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4057,-512832571781404055,4.238,661.0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,1,3,0,2,1,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4058,6967541151711131325,2.952,401.0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4059,-7246475200125552887,7.174,807.0,0,0,0,0,0,0,0,0,0,12,12,0,5,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,8,0,1,6,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4060,-382809554864738074,5.134,585.0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4061,4332142421126743128,2.347,502.00000000000006,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,9,0,0,2,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4062,6302854831921331139,1.97,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4063,-5558381110374809761,1.888,292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4064,-8639063915615269044,4.032,736.0,0,0,0,0,0,0,0,0,0,10,10,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,3,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4065,-7563975344723125890,1.064,249.00000000000003,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4066,6488695997250929029,4.497,883.0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,1,0,0,2,0,3,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4067,2738973224915027706,4.777,805.0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,6,0,0,0,0,0,0,0,0,1,9,0,0,8,5,0,1,2,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4068,-2015532438590208307,4.553,767.0,0,0,0,0,0,0,0,0,0,5,14,0,2,0,0,10,0,0,0,0,0,0,0,0,0,18,1,0,5,1,0,9,0,0,0,0,1,2,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4069,5655881951925123259,4.782,839.0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4070,-4140693438872026704,4.09,910.0,0,0,0,0,0,0,0,0,0,10,10,0,5,0,0,7,0,0,0,0,0,0,0,0,0,12,1,0,16,0,0,6,2,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4071,-3357238482277637617,2.929,578.0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,3,2,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4072,-8817261519180137917,2.721,578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,1,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4073,-7863455354863005440,3.46,544.0,0,0,0,0,0,0,0,0,0,5,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,1,0,1,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4074,6008389149559593204,5.413,798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4075,4896053332571662722,2.128,426.0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4076,5751722917907965759,4.598,659.0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,1,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4077,-1507448607385810342,5.194,699.0,0,0,0,0,0,0,0,0,0,9,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,1,0,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4078,7976217001902606151,2.705,490.00000000000006,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,1,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4079,-7618198516512527807,6.137,929.0,0,0,0,0,0,0,0,0,0,7,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,3,4,0,2,1,0,0,0,4,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4080,1258927252569034831,4.65,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,1,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4081,-8367296552468975205,3.067,617.0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,5,1,0,7,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4082,2097790573660091363,6.101,994.0,0,0,0,0,0,0,0,0,0,10,10,0,1,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,0,0,0,2,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4083,2452940026679786836,4.808,884.0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,5,6,0,1,2,2,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4084,-5995195550938867009,5.037,810.0,0,0,0,0,0,0,0,0,0,14,14,0,1,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,4,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4085,1064184367097176144,5.176,933.0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,5,2,0,1,0,1,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4086,-4691102179554974720,2.924,545.0,0,0,0,0,0,0,0,0,0,5,8,0,2,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4087,-8352359840018519214,3.07,736.0,0,0,0,0,0,0,0,0,0,6,8,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,4,0,0,0,0,2,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4088,7068031077602518750,4.264,711.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,5,1,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4089,-7832264667839404520,1.643,321.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4090,5591161137656177454,5.048,683.0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,3,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4091,1615673117383192800,1.673,420.0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,6,1,0,2,0,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4092,6487843786844043256,4.119,660.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,2,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4093,6094571968827430114,4.663,943.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4094,-3576190486956120988,4.753,614.0,0,0,0,0,0,0,0,0,0,8,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4095,-7640330276258276322,4.31,615.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4096,8206656529206885904,5.678,658.0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,1,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4097,7839165511925112566,3.829,709.0,0,0,0,0,0,0,0,0,0,12,12,0,1,0,0,11,0,0,0,0,0,0,0,0,0,8,1,0,3,4,0,1,3,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4098,-8813357931916872187,8.23,990.0,0,0,0,0,0,0,0,0,0,13,13,0,1,0,0,7,0,0,0,0,0,0,0,0,0,19,1,0,15,3,0,4,6,1,0,0,2,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4099,3664659999117666565,4.601,582.0,0,0,0,0,0,0,0,0,0,11,11,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,1,0,0,1,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4100,-6155654264485338352,3.568,448.0,0,0,0,0,0,0,0,0,0,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,3,2,0,1,0,2,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4101,3049830308420913550,2.875,430.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4102,3948611063273618275,4.998,819.0,0,0,0,0,0,0,0,0,0,8,8,0,2,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,9,1,0,0,0,0,0,0,2,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4103,-2986328938863645196,4.297,601.0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,6,0,0,0,0,2,0,0,0,0,3,0,0,13,0,0,3,0,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4104,5479838954993579534,5.042,630.0,0,0,0,0,0,0,0,0,0,15,15,0,1,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,5,12,0,2,1,0,1,0,2,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4105,3208123278342223236,4.905,563.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4106,1040865060308731297,2.206,251.00000000000003,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,1,1,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4107,2271050494645259877,5.419,850.0,0,0,0,0,0,0,0,0,0,9,12,0,5,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,17,0,1,4,0,0,0,0,4,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4108,86735765542732510,1.788,518.0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,4,0,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4109,-8173038824448673175,2.458,307.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4110,2410380864439218116,2.031,375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,0,2,0,3,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4111,2815096393908890547,1.697,377.0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4112,1065034130683441530,5.975,881.0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,2,0,0,0,0,1,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4113,-3985085647711627594,2.725,575.0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,1,0,0,0,0,4,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4114,6122347893398197896,2.06,506.00000000000006,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,6,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4115,3657697462369545955,3.343,692.0,0,0,0,0,0,0,0,0,0,9,9,0,5,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,5,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4116,-6604878015488681601,1.579,328.0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,7,0,0,2,0,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4117,461520628058632311,1.515,237.00000000000003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4118,5034200674119852720,5.816,885.0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,1,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4119,-7162475439099375686,6.375,628.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4120,-52210948280715382,3.213,879.0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,5,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4121,7006774882386067438,2.234,635.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,0,0,0,0,1,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4122,3658409971005737752,2.32,418.0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,5,0,0,0,0,0,0,0,0,0,15,1,0,8,0,0,7,4,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4123,2846696266731791870,7.323,995.0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,2,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4124,7636605494446450643,3.703,556.0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4125,-5543062526785081725,2.881,468.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,1,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4126,-7669493902013608841,2.373,511.00000000000006,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4127,3069259020748668993,7.339,685.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4128,-5504390009999229282,1.659,222.0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,2,0,0,0,0,1,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4129,7807419749969207081,6.143,967.0,0,0,0,0,0,0,0,0,0,15,15,0,1,0,0,13,0,0,0,0,0,0,0,0,0,11,1,0,9,4,0,3,2,0,1,0,0,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4130,-1824945756217233479,2.88,461.00000000000006,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4131,7975158665084950187,2.14,233.00000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4132,2083442101763906524,7.14,955.0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,2,0,0,0,0,3,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4133,9056286750963609973,4.05,249.00000000000003,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4134,376127235890936372,3.559,686.0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,5,2,0,0,0,0,0,0,1,0,0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4135,1062975254388939699,5.496,929.0,0,0,0,0,0,0,0,0,0,11,11,0,1,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,5,1,0,2,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4136,-2025745002836714718,7.094,893.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,1,0,0,0,0,0,0,0,7,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
